Date,Open,High,Low,Close,Adj Close,Volume
2020-02-12,164.240005,165.039993,163.570007,163.800003,156.629089,2736400
2020-02-13,161.759995,161.869995,159.000000,159.759995,154.149353,3413900
2020-02-14,159.850006,161.139999,158.820007,161.009995,155.355453,2233500
2020-02-18,160.360001,160.529999,158.039993,158.880005,153.300278,2478900
2020-02-19,159.080002,160.470001,158.360001,159.339996,153.744095,2296400
2020-02-20,159.000000,161.389999,158.500000,158.559998,152.991501,3275100
2020-02-21,158.330002,158.589996,156.119995,156.929993,151.418732,3535300
2020-02-24,154.449997,154.710007,152.220001,152.550003,147.192581,3635600
2020-02-25,153.309998,153.440002,145.970001,146.850006,141.692764,5263400
2020-02-26,149.570007,151.820007,148.089996,148.960007,143.728653,5152100
2020-02-27,151.229996,155.429993,149.000000,150.160004,144.886505,8241600
2020-02-28,154.089996,156.720001,146.000000,149.240005,143.998810,11508700
2020-03-02,151.339996,153.429993,148.369995,153.020004,147.646072,8026300
2020-03-03,152.440002,154.000000,144.440002,145.240005,140.139297,8296500
2020-03-04,147.020004,154.000000,145.990005,153.979996,148.572342,5773800
2020-03-05,150.800003,154.350006,149.550003,151.410004,146.092621,5887000
2020-03-06,149.589996,154.740005,147.869995,153.649994,148.253937,7155100
2020-03-09,146.589996,149.460007,143.550003,144.059998,139.000748,8194400
2020-03-10,149.020004,153.380005,144.880005,153.300003,147.916245,5651700
2020-03-11,149.729996,149.729996,146.470001,147.240005,142.069046,4748200
2020-03-12,139.960007,141.710007,130.339996,133.580002,128.888794,8215800
2020-03-13,141.009995,141.690002,131.000000,141.679993,136.704300,6580300
2020-03-16,129.860001,135.500000,128.009995,130.910004,126.312561,7440800
2020-03-17,131.940002,136.770004,129.610001,134.440002,129.718567,6535400
2020-03-18,128.460007,139.369995,128.389999,137.020004,132.207977,6860400
2020-03-19,137.710007,140.179993,132.929993,137.509995,132.680756,6365700
2020-03-20,138.070007,139.240005,122.709999,124.889999,120.503967,9589200
2020-03-23,128.160004,128.399994,114.040001,117.870003,113.730507,7934300
2020-03-24,122.290001,133.449997,121.000000,132.720001,128.059006,9311700
2020-03-25,133.149994,134.690002,126.800003,131.539993,126.920425,7742500
2020-03-26,131.789993,136.380005,130.610001,136.179993,131.397476,6717000
2020-03-27,132.830002,137.070007,130.910004,133.240005,128.560730,4262300
2020-03-30,132.250000,138.009995,131.059998,137.740005,132.902679,3869500
2020-03-31,135.690002,139.440002,135.679993,136.509995,131.715866,3613700
2020-04-01,132.000000,135.839996,131.009995,133.139999,128.464233,3777600
2020-04-02,132.360001,138.210007,132.100006,137.910004,133.066711,3990300
2020-04-03,136.009995,137.440002,132.899994,133.789993,129.091400,3588300
2020-04-06,137.860001,141.250000,136.899994,140.699997,135.758728,5639700
2020-04-07,147.500000,150.639999,144.399994,144.600006,139.521759,5496300
2020-04-08,145.729996,149.720001,143.910004,148.990005,143.757614,3071100
2020-04-09,148.460007,149.729996,146.539993,147.779999,142.590088,4784200
2020-04-13,147.500000,148.580002,145.300003,146.399994,141.258530,2642300
2020-04-14,149.619995,150.979996,148.050003,150.139999,144.867203,3318400
2020-04-15,148.190002,148.550003,144.899994,145.160004,140.062088,3043900
2020-04-16,145.270004,146.449997,143.229996,144.899994,139.811234,4170400
2020-04-17,147.440002,148.500000,144.800003,146.460007,141.316452,5393100
2020-04-20,144.750000,147.020004,143.649994,143.669998,138.624420,2893000
2020-04-21,142.250000,142.770004,140.500000,141.630005,136.656082,2331100
2020-04-22,143.360001,144.479996,141.710007,143.610001,138.566544,2750400
2020-04-23,144.580002,147.580002,143.880005,144.330002,139.261246,2585300
2020-04-24,145.169998,147.339996,144.309998,147.000000,141.837494,2247700
2020-04-27,148.000000,154.490005,147.889999,153.649994,148.253937,4644900
2020-04-28,160.029999,163.080002,155.199997,157.610001,152.074875,8294100
2020-04-29,158.539993,160.220001,155.169998,156.259995,150.772278,3987100
2020-04-30,154.309998,154.940002,151.750000,151.919998,146.584702,3667800
2020-05-01,149.300003,150.039993,147.729996,148.600006,143.381302,2926400
2020-05-04,148.539993,148.559998,146.059998,148.399994,143.188293,2229800
2020-05-05,149.889999,150.000000,147.100006,147.429993,142.252380,2269200
2020-05-06,147.789993,148.169998,145.990005,146.199997,141.065567,2168600
2020-05-07,147.699997,147.850006,144.899994,145.740005,140.621735,2800800
2020-05-08,147.080002,149.179993,146.380005,148.509995,143.294449,2169700
2020-05-11,147.820007,147.960007,145.589996,145.729996,140.612076,3034600
2020-05-12,146.550003,147.220001,141.449997,141.520004,136.549927,3030000
2020-05-13,140.710007,140.729996,135.000000,136.119995,131.339584,4806000
2020-05-14,135.000000,136.149994,131.119995,135.990005,131.214157,5897700
2020-05-15,134.529999,138.869995,134.199997,138.690002,133.819321,10113700
2020-05-18,143.160004,149.720001,142.509995,149.270004,144.027756,6018500
2020-05-19,148.500000,151.649994,147.369995,148.380005,143.169022,4059900
2020-05-20,149.869995,151.429993,148.830002,149.679993,144.423340,3428800
2020-05-21,147.740005,148.639999,145.339996,145.809998,142.084671,2789100
2020-05-22,145.740005,146.639999,144.600006,146.440002,142.698593,2661400
2020-05-26,150.429993,152.979996,149.199997,152.080002,148.194473,4616300
2020-05-27,153.990005,158.160004,153.339996,158.149994,154.109390,6056300
2020-05-28,158.710007,159.869995,154.130005,156.820007,152.813385,6730700
2020-05-29,155.500000,156.869995,153.050003,156.440002,152.443085,8632700
2020-06-01,155.949997,157.550003,154.889999,155.580002,151.605072,2083400
2020-06-02,156.750000,158.600006,156.630005,157.639999,153.612442,2333800
2020-06-03,159.350006,161.660004,158.520004,161.210007,157.091232,3674300
2020-06-04,159.759995,162.580002,159.179993,162.550003,158.396988,2880700
2020-06-05,165.000000,168.350006,165.000000,167.410004,163.132813,4527200
2020-06-08,167.100006,169.539993,165.270004,166.869995,162.606598,2987600
2020-06-09,165.479996,167.960007,164.080002,166.699997,162.440964,3161600
2020-06-10,166.899994,167.339996,163.809998,163.899994,159.712479,2551300
2020-06-11,160.059998,160.250000,152.309998,152.380005,148.486832,5016600
2020-06-12,156.279999,157.419998,151.729996,154.869995,150.913193,2998800
2020-06-15,150.880005,159.619995,150.490005,157.729996,153.700119,4093800
2020-06-16,162.850006,163.380005,156.889999,159.669998,155.590561,3386700
2020-06-17,160.199997,160.869995,158.970001,159.220001,155.152069,1714600
2020-06-18,158.070007,159.830002,157.589996,159.210007,155.142319,1806100
2020-06-19,161.350006,162.089996,156.470001,158.149994,154.109390,6405200
2020-06-22,157.000000,157.419998,155.479996,156.690002,152.686707,2020900
2020-06-23,157.960007,158.669998,156.240005,157.839996,153.807312,2301800
2020-06-24,156.289993,156.729996,151.710007,152.220001,148.330902,3042800
2020-06-25,152.050003,155.050003,150.100006,154.669998,150.718292,2060700
2020-06-26,154.600006,154.779999,151.529999,152.520004,148.623245,2826400
2020-06-29,153.899994,156.509995,153.479996,155.570007,151.595322,2145100
2020-06-30,154.910004,156.710007,154.050003,155.990005,152.004593,2941600
2020-07-01,156.339996,157.800003,155.309998,155.429993,151.458893,1625600
2020-07-02,157.619995,158.880005,156.460007,157.039993,153.027740,1982800
2020-07-06,158.869995,159.960007,157.050003,158.100006,154.060669,2099500
2020-07-07,156.080002,157.100006,154.690002,154.820007,150.864502,1571700
2020-07-08,155.070007,155.600006,153.869995,154.580002,150.630615,1662000
2020-07-09,153.919998,154.720001,151.039993,151.449997,147.580582,2190000
2020-07-10,151.690002,153.250000,150.990005,152.850006,148.944809,1954500
2020-07-13,154.350006,156.929993,154.160004,154.800003,150.844986,2217800
2020-07-14,154.800003,159.229996,153.919998,158.539993,154.489426,3198900
2020-07-15,159.979996,161.380005,159.250000,159.330002,155.259247,3472300
2020-07-16,159.250000,160.910004,158.039993,160.500000,156.399353,1801500
2020-07-17,160.860001,161.559998,159.509995,159.830002,155.746475,2551700
2020-07-20,158.850006,158.869995,156.369995,156.369995,152.374878,1790100
2020-07-21,157.000000,159.630005,156.990005,157.800003,153.768341,2757200
2020-07-22,157.429993,159.929993,157.020004,158.710007,154.655090,1899600
2020-07-23,159.000000,159.649994,158.360001,159.289993,155.220261,2695100
2020-07-24,160.050003,161.600006,158.720001,159.839996,155.756210,2524700
2020-07-27,159.529999,163.380005,159.330002,163.240005,159.069351,3198500
2020-07-28,155.470001,157.479996,153.800003,155.330002,151.361450,7738800
2020-07-29,156.500000,157.529999,154.919998,156.250000,152.257935,3322700
2020-07-30,154.309998,154.720001,151.360001,152.119995,148.233444,3113000
2020-07-31,151.679993,151.750000,148.800003,150.470001,146.625626,3266400
2020-08-03,151.089996,151.419998,149.309998,150.410004,146.567154,2264900
2020-08-04,149.899994,151.240005,149.660004,151.210007,147.346710,1935500
2020-08-05,152.160004,155.399994,152.100006,155.350006,151.380951,2723400
2020-08-06,155.929993,156.490005,154.679993,156.000000,152.014343,2885800
2020-08-07,155.990005,158.419998,155.070007,158.330002,154.284790,2184300
2020-08-10,158.550003,161.600006,158.550003,161.440002,157.315353,2272800
2020-08-11,164.130005,166.639999,163.039993,163.380005,159.205795,3764500
2020-08-12,165.000000,165.949997,163.350006,164.259995,160.063293,2079700
2020-08-13,165.520004,167.490005,164.750000,165.860001,161.622421,2884000
2020-08-14,164.610001,166.300003,164.520004,166.100006,161.856293,1607300
2020-08-17,165.169998,166.369995,163.649994,164.710007,160.501801,2068100
2020-08-18,164.429993,165.440002,163.759995,164.380005,160.180252,1519100
2020-08-19,164.940002,165.690002,163.779999,163.970001,159.780701,2012800
2020-08-20,163.020004,163.660004,162.380005,162.970001,158.806259,1990300
2020-08-21,160.929993,162.690002,160.740005,161.710007,159.012756,2005600
2020-08-24,161.550003,163.949997,161.149994,163.529999,160.802399,2604400
2020-08-25,164.860001,165.250000,162.419998,163.100006,160.379578,1938500
2020-08-26,162.869995,164.770004,161.690002,163.899994,161.166214,2503400
2020-08-27,164.500000,165.360001,163.179993,164.080002,161.343216,2325900
2020-08-28,164.639999,166.169998,163.919998,165.660004,162.896866,3046300
2020-08-31,165.160004,165.750000,162.089996,163.020004,160.300903,2881100
2020-09-01,162.169998,165.550003,161.639999,164.800003,162.051208,2901100
2020-09-02,165.160004,170.000000,165.139999,169.509995,166.682648,3943700
2020-09-03,170.000000,170.419998,164.990005,166.309998,163.536026,3481300
2020-09-04,168.179993,169.110001,163.899994,165.770004,163.005035,3267000
2020-09-08,165.580002,165.630005,161.880005,163.169998,160.448410,2863900
2020-09-09,164.000000,167.339996,164.000000,165.699997,162.936203,2721700
2020-09-10,166.240005,166.669998,162.750000,163.149994,160.428726,2054200
2020-09-11,163.440002,166.699997,163.059998,166.169998,163.398361,1698500
2020-09-14,167.660004,169.429993,166.429993,168.460007,165.650177,2264200
2020-09-15,169.869995,169.929993,166.169998,166.570007,163.791702,2056300
2020-09-16,167.869995,171.100006,167.509995,169.509995,166.682648,2931700
2020-09-17,168.000000,173.199997,167.190002,172.380005,169.504791,2756100
2020-09-18,172.059998,172.779999,169.470001,169.550003,166.722000,4084500
2020-09-21,165.979996,166.669998,159.639999,161.360001,158.668594,3911700
2020-09-22,161.059998,163.669998,160.419998,162.339996,159.632248,2103800
2020-09-23,162.520004,164.240005,159.119995,159.509995,156.849442,2248200
2020-09-24,159.399994,161.960007,158.070007,160.419998,157.744263,1569700
2020-09-25,159.309998,160.979996,158.860001,160.270004,157.596786,1948900
2020-09-28,162.000000,164.139999,161.330002,161.660004,158.963593,2098500
2020-09-29,161.669998,161.949997,158.779999,159.809998,157.144440,2006700
2020-09-30,160.929993,163.100006,158.610001,160.179993,157.508270,3056900
2020-10-01,160.669998,161.899994,157.720001,158.789993,156.141449,1989100
2020-10-02,156.470001,161.940002,156.250000,160.360001,157.685272,1768600
2020-10-05,162.250000,163.500000,161.759995,162.750000,160.035416,1457000
2020-10-06,163.440002,165.699997,161.830002,162.229996,159.524078,2021900
2020-10-07,165.100006,167.750000,164.410004,166.490005,163.713043,2155400
2020-10-08,167.300003,168.149994,166.130005,167.710007,164.912689,1902600
2020-10-09,168.880005,170.479996,167.949997,169.300003,166.476151,2015500
2020-10-12,169.470001,170.610001,168.119995,168.649994,165.837006,1533600
2020-10-13,168.300003,169.449997,166.000000,166.630005,163.850693,1575300
2020-10-14,167.009995,169.539993,166.789993,168.399994,165.591156,1435300
2020-10-15,166.050003,169.679993,165.800003,169.080002,166.259827,1638100
2020-10-16,169.940002,172.070007,169.220001,170.970001,168.118317,2478600
2020-10-19,171.020004,172.350006,168.869995,169.550003,166.722000,1909900
2020-10-20,170.500000,173.190002,169.990005,170.949997,168.098633,1813000
2020-10-21,170.339996,172.110001,169.070007,169.169998,166.348312,1511100
2020-10-22,169.639999,170.990005,168.389999,170.710007,167.862656,1663200
2020-10-23,171.919998,172.179993,169.020004,169.800003,166.967819,2137500
2020-10-26,167.679993,168.089996,164.389999,166.160004,163.388535,3338800
2020-10-27,164.500000,164.979996,160.649994,161.029999,158.344086,3894400
2020-10-28,159.809998,162.850006,158.119995,158.529999,155.885803,3065100
2020-10-29,158.110001,160.179993,156.130005,158.479996,155.836624,2680900
2020-10-30,158.330002,159.960007,157.000000,159.960007,157.291946,2234500
2020-11-02,162.190002,163.419998,160.929993,162.940002,160.222244,2116600
2020-11-03,164.860001,166.830002,163.740005,165.509995,162.749359,1896900
2020-11-04,162.750000,165.300003,159.899994,160.160004,157.488602,3140900
2020-11-05,162.160004,164.410004,162.020004,163.199997,160.477905,2178500
2020-11-06,163.660004,164.300003,161.570007,163.020004,160.300903,1685000
2020-11-09,174.130005,175.429993,163.149994,163.429993,160.704056,4418100
2020-11-10,165.190002,169.270004,163.860001,169.139999,166.318817,3500400
2020-11-11,170.729996,170.740005,167.600006,169.210007,166.387665,2884400
2020-11-12,168.149994,169.190002,165.580002,167.050003,164.263687,2216700
2020-11-13,167.919998,170.259995,167.279999,169.789993,166.957977,1812100
2020-11-16,172.619995,173.889999,170.179993,173.860001,170.960098,2434300
2020-11-17,173.039993,174.500000,170.860001,173.639999,170.743774,2589900
2020-11-18,174.500000,174.699997,171.330002,171.399994,168.541122,2615800
2020-11-19,170.570007,171.880005,169.300003,171.610001,170.207397,2986000
2020-11-20,171.500000,172.949997,170.960007,172.889999,171.476944,2656900
2020-11-23,173.759995,174.860001,173.449997,174.139999,172.716721,2064300
2020-11-24,175.000000,177.220001,174.899994,177.080002,175.632690,3086000
2020-11-25,176.839996,177.339996,175.449997,177.119995,175.672363,2052200
2020-11-27,177.820007,179.630005,175.570007,176.889999,175.444244,1267100
2020-11-30,175.770004,176.000000,172.699997,172.729996,171.318237,6141300
2020-12-01,174.220001,175.690002,170.009995,170.520004,169.126312,3859600
2020-12-02,170.259995,172.580002,170.220001,171.850006,170.445450,2421800
2020-12-03,171.039993,173.389999,171.039993,171.830002,170.425613,2377800
2020-12-04,172.130005,173.160004,171.539993,172.460007,171.050461,2663600
2020-12-07,171.720001,172.500000,169.179993,170.149994,168.759323,2526800
2020-12-08,169.740005,172.830002,169.699997,172.460007,171.050461,1730800
2020-12-09,172.669998,175.639999,171.929993,175.289993,173.857315,2790900
2020-12-10,174.869995,175.399994,172.690002,173.490005,172.072037,2228800
2020-12-11,172.300003,174.649994,172.169998,174.020004,172.597702,1875700
2020-12-14,175.669998,176.199997,172.990005,173.080002,171.665390,3700100
2020-12-15,174.389999,175.059998,172.550003,174.679993,173.252304,2270600
2020-12-16,174.610001,175.850006,174.350006,175.410004,173.976349,1949900
2020-12-17,176.000000,177.460007,175.389999,176.649994,175.206207,2327800
2020-12-18,176.759995,177.460007,175.110001,176.419998,174.978088,4682000
2020-12-21,173.610001,176.130005,173.029999,175.660004,174.224304,1704600
2020-12-22,175.050003,175.929993,174.179993,174.779999,173.351486,1381200
2020-12-23,175.300003,175.809998,173.960007,173.990005,172.567963,1762600
2020-12-24,174.419998,174.789993,173.419998,174.520004,173.093628,656200
